Code,Town_Japanese,Prefecture_Town_Japanese,Prefecture_English,Prefecture_Town_English,Town_English,SP,WP,BP,Redundancy,Diversity,PV_output_2018,Windspeed_2018,PercentForest_cover,PercentEmployment_EGHW_2009,Population_2010,Area_inhabitable_2010,Land_price_residential_2009,ku_LDP_voteshare_2012,Crime_Rate_2008,Income_taxable_per_capita_2010,Unemployment_2010,Financial_Str_Index_2010,PercentChange_CO2_industry_2000_03
01550,???,??? ???,Hokkaido,Hokkaido Oketo-cho,Oketo-cho,13,0,0,13,1,1298,6.22,84.18698108,0.145857643,3428,7612,6200,50.33081885,3.208868145,1056981.33,1.4,14,-13.32
01552,????,??? ????,Hokkaido,Hokkaido Saroma-cho,Saroma-cho,34,0,0,34,1,1206,6.36,55.15938665,0.067888663,5892,12245,6100,50.33081885,5.261371351,1098279.192,3,22,-24.88
01555,???,??? ???,Hokkaido,Hokkaido Engaru-cho,Engaru-cho,113,0,0,114,2,1187,6.16,84.92704455,0.287446665,22265,19535,12200,50.33081885,5.03031664,1065097.956,4.9,27,1.96
01559,???,??? ???,Hokkaido,Hokkaido Yubetsu-cho,Yubetsu-cho,36,0,1,38,3,1157,6.09,54.06335271,0.049795837,10041,16616,,50.33081885,4.58121701,1004185.34,3.7,20,-18.97
01560,???,??? ???,Hokkaido,Hokkaido Takinoue-cho,Takinoue-cho,3,0,0,4,2,1164,6.65,87.49625109,0.165125495,3028,9597,2300,50.33081885,2.972258917,965335.535,3,12,145.68
01561,???,??? ???,Hokkaido,Hokkaido Okoppe-cho,Okoppe-cho,5,0,2,7,2,1200,6.28,70.58352876,0.209253662,4301,7794,6200,50.33081885,4.650081376,1219151.36,3.3,19,-6.45
01562,????,??? ????,Hokkaido,Hokkaido Nishiokoppe-mura,Nishiokoppe-mura,0,0,1,1,1,1162,6.99,89.25418668,0.088105727,1135,3294,1900,50.33081885,3.524229075,1058057.269,1.6,9,-33.5
01563,???,??? ???,Hokkaido,Hokkaido Omu-cho,Omu-cho,22,0,0,22,1,1171,6.51,74.27243902,0.263211176,4939,15180,4500,50.33081885,6.479044341,1203768.577,3.8,17,15.63
01564,???,??? ???,Hokkaido,Hokkaido Ozora-cho,Ozora-cho,61,0,0,61,1,1310,6.43,40.7659624,0.063027858,7933,18640,9700,50.33081885,3.781671499,1247774.991,2.7,25,-26.41
01571,???,??? ???,Hokkaido,Hokkaido Toyoura-cho,Toyoura-cho,18,0,0,18,1,1100,6.22,76.10687677,0.198763251,4528,4412,9700,55.18807542,5.300353357,828259.9382,6.2,17,20.27
01575,???,??? ???,Hokkaido,Hokkaido Sobetsu-cho,Sobetsu-cho,1,0,0,3,3,1125,7.64,62.96332423,0.030940594,3232,3578,7800,55.18807542,9.282178218,801672.9579,4.4,21,-38.78
01578,???,??? ???,Hokkaido,Hokkaido Shiraoi-cho,Shiraoi-cho,176,2,0,178,2,1178,5.36,76.88549618,0.139347647,19376,6906,10400,55.18807542,9.289843105,927426.9715,10.7,39,-18.08
01581,???,??? ???,Hokkaido,Hokkaido Atsuma-cho,Atsuma-cho,35,0,0,38,2,1235,5.62,71.4035001,2.474437628,4890,10004,6300,55.18807542,6.54396728,1018323.108,2.1,53,44.02
01584,????,??? ????,Hokkaido,Hokkaido Toyako-cho,Toyako-cho,12,0,0,12,1,1126,6.45,42.20671319,0.167785235,10132,5760,14000,55.18807542,3.454401895,888998.6182,5.4,27,-11.18
01585,???,??? ???,Hokkaido,Hokkaido Abira-cho,Abira-cho,221,0,0,221,1,1241,5.56,44.6234292,1.558560623,8726,11800,10300,55.18807542,5.5008022,1693116.319,5.3,44,-14.91
01586,????,??? ????,Hokkaido,Hokkaido Mukawa-cho,Mukawa-cho,102,0,0,102,1,1291,6.96,78.58355192,0.112866817,9746,14600,10000,55.18807542,7.079827622,966551.0979,5.3,22,145.11
01601,???,??? ???,Hokkaido,Hokkaido Hidaka-cho,Hidaka-cho,54,1,0,55,2,1072,7.07,76.17234328,0.403966214,13615,22166,5400,55.18807542,5.8758722,1127530.151,4.7,26,-43.3
01602,???,??? ???,Hokkaido,Hokkaido Biratori-cho,Biratori-cho,16,0,0,16,1,1169,5.71,82.0442435,0.071479628,5596,12228,3600,55.18807542,4.288777698,1057774.839,3.1,17,-19.18
01604,???,??? ???,Hokkaido,Hokkaido Niikappu-cho,Niikappu-cho,13,0,0,17,2,1163,7.16,73.64306684,0.19047619,5775,14514,9100,55.18807542,4.848484848,946813.1602,5.6,20,83.77
01607,???,??? ???,Hokkaido,Hokkaido Urakawa-cho,Urakawa-cho,28,2,0,30,2,1057,7.39,81.5671588,0.236291612,14389,12180,14700,55.18807542,5.698797693,1125493.502,7.1,31,-7.89
01608,???,??? ???,Hokkaido,Hokkaido Samani-cho,Samani-cho,0,0,0,0,0,1160,9.14,89.45461532,0.11732499,5114,2895,9400,55.18807542,3.519749707,952826.7501,5.7,18,-18.5
01609,????,??? ????,Hokkaido,Hokkaido Erimo-cho,Erimo-cho,1,4,0,5,2,1249,9.06,85.82749269,0.18474044,5413,4170,9900,55.18807542,7.389617587,1072502.494,3.1,16,-16.26
01610,?????,??? ?????,Hokkaido,Hokkaido Shinhidaka-cho,Shinhidaka-cho,22,0,0,22,1,1034,7.22,78.39424962,0.562571305,25419,23066,16600,55.18807542,6.412526063,979488.0208,8,34,36.28
01631,???,??? ???,Hokkaido,Hokkaido Otofuke-cho,Otofuke-cho,106,0,0,106,1,1375,4.83,25.48863953,0.173006543,45085,33178,21300,50.99137982,6.476655207,1145023.933,5,46,66.17
01632,???,??? ???,Hokkaido,Hokkaido Shihoro-cho,Shihoro-cho,58,0,6,64,2,1356,5,22.12403041,0.124688279,6416,19580,8100,50.99137982,6.390274314,1403473.348,2.7,24,-28.74
01633,????,??? ????,Hokkaido,Hokkaido Kamishihoro-cho,Kamishihoro-cho,28,0,4,32,2,1271,5.06,72.79027215,0.688976378,5080,18286,6400,50.99137982,4.724409449,1226096.063,3.7,22,2.76
01634,???,??? ???,Hokkaido,Hokkaido Shikaoi-cho,Shikaoi-cho,66,0,0,66,1,1325,5.52,52.5443082,0.070150824,5702,16163,5500,50.99137982,2.981410032,1476964.925,2.9,24,-33.35
01635,???,??? ???,Hokkaido,Hokkaido Shintoku-cho,Shintoku-cho,18,0,0,18,1,1242,8.2,79.02969571,0.886817977,6653,21341,9800,50.99137982,3.908011423,1048559.447,3.4,27,-28.08
01636,???,??? ???,Shizuoka,Hokkaido Shimizu-cho,Shimizu-cho,23,0,0,24,2,1318,5.79,42.89372918,0.170665596,9961,22165,7200,50.99137982,2.610179701,1203040.357,3.6,30,-27.93
01637,???,??? ???,Hokkaido,Hokkaido Memuro-cho,Memuro-cho,123,0,0,123,1,1363,4.79,40.49347162,0.042316847,18905,29383,20500,50.99137982,5.130917747,1281997.62,4.9,43,7.32
01638,????,??? ????,Hokkaido,Hokkaido Nakasatsunai-mura,Nakasatsunai-mura,24,0,0,24,1,1411,7.87,55.59807305,0.274588118,4006,12645,8400,50.99137982,4.992511233,1718706.94,3.2,31,42.45
01639,???,??? ???,Hokkaido,Hokkaido Sarabetsu-mura,Sarabetsu-mura,63,0,0,63,1,1410,4.8,15.80051006,0,3391,14299,7500,50.99137982,3.833677381,1498567.089,2.5,23,10.87
01641,???,??? ???,Hokkaido,Hokkaido Taiki-cho,Taiki-cho,14,0,0,14,1,1332,5.09,68.12636272,0.284423624,5977,23153,7500,50.99137982,4.851932408,1275582.567,3.3,21,-24.1
01642,???,??? ???,Hokkaido,Hokkaido Hiroo-cho,Hiroo-cho,39,0,0,39,1,1230,7.31,79.01066828,0.114198706,7881,12229,11500,50.99137982,3.299073722,1131139.83,3.2,18,-25.28
01643,???,??? ???,Hokkaido,Hokkaido Makubetsu-cho,Makubetsu-cho,176,0,0,176,1,1395,5.32,31.12970711,0.041435944,26547,30580,13800,50.99137982,5.499679813,1126025.803,4.9,33,-4.62
01644,???,??? ???,Hokkaido,Hokkaido Ikeda-cho,Ikeda-cho,160,0,0,160,1,1376,5.44,60.92603049,0.278995616,7527,14058,8500,50.99137982,4.384216819,1064709.712,4,23,-29.37
01645,???,??? ???,Hokkaido,Hokkaido Toyokoro-cho,Toyokoro-cho,42,0,0,42,1,1365,5.47,60.91105644,0.235710077,3394,18232,3800,50.99137982,7.071302298,1289048.321,2.9,20,-31.77
01646,???,??? ???,Hokkaido,Hokkaido Hombetsu-cho,Hombetsu-cho,48,0,0,48,1,1404,5.58,54.89680859,0,8275,16954,10100,50.99137982,3.021148036,1183138.006,4.6,25,31.04
01647,???,??? ???,Hokkaido,Hokkaido Ashoro-cho,Ashoro-cho,55,0,0,56,2,1358,5.04,84.18211904,0.249017038,7630,22419,9100,50.99137982,5.373525557,1133074.181,3.4,19,-7.33
01648,???,??? ???,Hokkaido,Hokkaido Rikubetsu-cho,Rikubetsu-cho,25,0,1,26,2,1339,5.95,82.60869565,0.150943396,2650,9918,3700,50.99137982,1.886792453,1034561.887,2.5,15,-42.36
01649,???,??? ???,Hokkaido,Hokkaido Urahoro-cho,Urahoro-cho,47,0,0,47,1,1324,5.74,74.27635546,0.091575092,5460,17652,6500,50.99137982,6.043956044,1154993.59,3.2,16,-31.8
01661,???,??? ???,Hokkaido,Hokkaido Kushiro-cho,Kushiro-cho,131,1,0,132,2,1342,6.79,72.60095012,0.077949917,20526,4435,16600,47.23591082,17.24641918,1073545.99,7.8,46,37.11
01662,???,??? ???,Hokkaido,Hokkaido Akkeshi-cho,Akkeshi-cho,32,0,0,32,1,1270,7.36,52.21832844,0.103480715,10630,18815,7100,47.23591082,3.762935089,1100853.904,3.2,22,-13.66
01663,???,??? ???,Hokkaido,Hokkaido Hamanaka-cho,Hamanaka-cho,118,0,0,118,1,1262,7.9,38.32420178,0.107510367,6511,19132,5900,47.23591082,2.150207341,1138460.298,2.9,18,-23.51
01664,???,??? ???,Hokkaido,Hokkaido Shibecha-cho,Shibecha-cho,64,0,0,64,1,1328,5.47,52.64550986,0.193120097,8285,36555,7100,47.23591082,5.793602897,1211236.934,3.5,20,-3.5
01665,????,??? ????,Hokkaido,Hokkaido Teshikaga-cho,Teshikaga-cho,106,0,0,106,1,1213,6.55,61.69031542,0.265764677,8278,15473,6200,47.23591082,4.107272288,980249.8188,4.6,23,133.04
01667,???,??? ???,Hokkaido,Hokkaido Tsurui-mura,Tsurui-mura,24,0,0,24,1,1319,5.13,63.19774762,0.07613247,2627,11605,10100,47.23591082,6.851922345,1126287.019,2.9,18,-49.58
01668,???,??? ???,Hokkaido,Hokkaido Shiranuka-cho,Shiranuka-cho,60,3,4,67,3,1328,6.4,81.66332795,0.279750377,9294,9904,6700,47.23591082,6.56337422,909840.9727,7.7,27,53.19
01691,???,??? ???,Hokkaido,Hokkaido Betsukai-cho,Betsukai-cho,122,0,7,129,2,1344,5.82,27.17253812,0.088300221,15855,71477,5600,47.23591082,3.342794071,1477239.798,2.5,27,0.92
01692,????,??? ????,Hokkaido,Hokkaido Nakashibetsu-cho,Nakashibetsu-cho,218,0,0,218,1,1315,5.57,46.7838477,0.254357435,23982,35243,15800,47.23591082,9.006755066,1207274.164,6.5,36,-14.66
01693,???,??? ???,Hokkaido,Hokkaido Shibetsu-cho,Shibetsu-cho,233,0,1,234,2,1186,6.74,65.27566494,0.177116543,5646,20717,8500,47.23591082,4.073680482,1279617.074,3.1,21,0.64
01694,???,??? ???,Hokkaido,Hokkaido Rausu-cho,Rausu-cho,0,0,0,0,0,1066,8.3,70.02865185,0.033984707,5885,11787,10900,47.23591082,7.136788445,1321409.856,2.3,29,-15.4
02201,???,??? ???,Aomori,Aomori-ken Aomori-shi,Aomori-shi,596,10,1,607,3,1090,7.56,68.06461785,0.368589744,299520,26032,49600,53.46977549,10.94083868,1081808.003,10.5,54,13.47
02202,???,??? ???,Aomori,Aomori-ken Hirosaki-shi,Hirosaki-shi,81,0,1,83,3,1146,5.61,43.11798825,0.198939353,183473,28107,33100,66.47041245,9.827059022,939409.221,7.9,47,24.35
02203,???,??? ???,Aomori,Aomori-ken Hachinohe-shi,Hachinohe-shi,797,19,9,825,3,1232,7.39,33.46103471,0.270605812,237615,19851,44300,53.68586185,8.96408055,1103234.312,8.7,67,-5.84
02204,???,??? ???,Aomori,Aomori-ken Kuroishi-shi,Kuroishi-shi,45,0,0,45,1,1125,6.52,65.05346608,0.204804605,36132,7416,16200,66.47041245,6.614635226,762870.3365,8.9,34,140.22
02205,?????,??? ?????,Aomori,Aomori-ken Goshogawara-shi,Goshogawara-shi,29,38,0,68,3,1107,6.45,52.1999209,0.224234436,58421,16960,14400,40.46913853,7.000907208,816712.552,11.1,34,-18.8
02206,????,??? ????,Aomori,Aomori-ken Towada-shi,Towada-shi,374,4,0,381,4,1195,5.52,63.54403517,0.254121918,66110,20352,17200,65.21777198,7.275752534,949545.7419,7.3,41,-3.85
02207,???,??? ???,Aomori,Aomori-ken Misawa-shi,Misawa-shi,159,10,0,169,2,1230,6.97,16.56257807,0.288428911,41258,9764,16700,65.21777198,8.967957729,1268614.911,7.6,48,-5.73
02208,???,??? ???,Aomori,Aomori-ken Mutsu-shi,Mutsu-shi,49,26,0,75,2,1113,7.7,83.33622756,0.257098877,61066,13460,13000,65.21777198,6.255526807,1053381.522,7.3,39,40.63
02209,????,??? ????,Aomori,Aomori-ken Tsugaru-shi,Tsugaru-shi,21,42,0,63,2,1093,6.74,15.23340555,0.104717665,37243,21395,9500,66.47041245,4.994227103,610295.4381,13,24,35.04
02210,???,??? ???,Aomori,Aomori-ken Hirakawa-shi,Hirakawa-shi,18,0,0,18,1,1137,6.46,72.21306498,0.032579078,33764,9454,12400,66.47041245,4.264897524,683841.9322,9.6,27,-19.75
02301,???,??? ???,Aomori,Aomori-ken Hiranai-machi,Hiranai-machi,8,9,0,17,2,1104,8.45,78.26728111,0.056629723,12361,4849,12800,40.46913853,3.478682954,871379.6618,7.6,25,-17.85
02303,???,??? ???,Aomori,Aomori-ken Imabetsu-machi,Imabetsu-machi,0,18,0,18,1,1103,8.81,83.8362069,0.093254585,3217,1995,8800,40.46913853,2.175940317,656185.5766,13.6,16,-58.9
02304,???,??? ???,Aomori,Aomori-ken Yomogita-mura,Yomogita-mura,0,2,0,2,1,1047,7.55,74.69924346,0,3271,2009,7900,40.46913853,5.197187404,715332.0086,8.1,16,10.57
02307,????,??? ????,Aomori,Aomori-ken Sotogahama-machi,Sotogahama-machi,2,7,0,9,2,1035,7.68,86.23869172,0.14106362,7089,3097,7500,40.46913853,2.398081535,765523.9103,8.9,18,-21.73
02321,????,??? ????,Aomori,Aomori-ken Ajigasawa-machi,Ajigasawa-machi,2,39,0,41,2,1056,8.85,77.16843057,0.026203162,11449,7898,17500,66.47041245,5.065944624,636093.1959,10.2,19,-13.21
02323,???,??? ???,Aomori,Aomori-ken Fukaura-machi,Fukaura-machi,0,31,0,31,1,1015,7.69,86.45187685,0.154782788,9691,6421,6800,66.47041245,2.47652461,585260.4478,9.1,15,-34.68
02343,????,??? ????,Aomori,Aomori-ken Nishimeya-mura,Nishimeya-mura,0,0,0,0,0,1080,7.56,91.22942491,0.062735257,1594,1768,4100,66.47041245,5.646173149,544287.9548,5.3,10,0.91
02361,???,??? ???,Aomori,Aomori-ken Fujisaki-machi,Fujisaki-machi,1,0,0,1,1,1125,5.58,0,0.056176269,16021,3726,17600,66.47041245,6.304225704,707463.0173,7.4,28,136.21
02362,???,??? ???,Aomori,Aomori-ken Owani-machi,Owani-machi,9,0,0,9,1,1047,7.09,76.55590233,0.109309528,10978,3603,15400,66.47041245,5.647658954,669300.8745,10.4,23,-40.92
02367,????,??? ????,Aomori,Aomori-ken Inakadate-mura,Inakadate-mura,14,0,0,14,1,1137,5.9,0,0.049061695,8153,2231,11300,66.47041245,4.78351527,748166.6871,8,26,-17.33
02381,???,??? ???,Aomori,Aomori-ken Itayanagi-machi,Itayanagi-machi,11,0,0,11,1,1142,5.44,0,0.065672818,15227,4181,16400,40.46913853,6.829973074,615979.7728,6.3,26,38.7
02384,???,??? ???,Aomori,Aomori-ken Tsuruta-machi,Tsuruta-machi,11,0,0,11,1,1105,6.26,2.586206897,0.042046251,14270,4516,15100,40.46913853,3.924316748,572239.5235,11.2,24,-7.31
02387,???,??? ???,Aomori,Aomori-ken Nakadomari-machi,Nakadomari-machi,6,5,0,11,2,1050,7.46,67.11967827,0.102016794,12743,6669,9900,40.46913853,2.74660598,626132.5434,14.1,20,3.75
02401,????,??? ????,Aomori,Aomori-ken Noheji-machi,Noheji-machi,15,35,0,50,2,1095,8.14,63.61965445,0.062875506,14314,2568,18500,65.21777198,6.427273997,921111.639,9.4,39,-21.91
02402,???,??? ???,Aomori,Aomori-ken Shichinohe-machi,Shichinohe-machi,394,1,0,396,3,1109,5.92,64.18171574,0.041768602,16759,11293,11700,65.21777198,5.370248822,813630.0495,7.4,27,23.76
02405,???,??? ???,Aomori,Aomori-ken Rokunohe-machi,Rokunohe-machi,235,0,0,235,1,1223,6.07,30.66857007,0,10241,5605,9900,65.21777198,6.05409628,843142.2713,7.4,32,-20.86
02406,???,??? ???,Aomori,Aomori-ken Yokohama-machi,Yokohama-machi,133,131,0,264,2,1118,7.99,61.81746345,0.04097521,4881,3165,8400,65.21777198,2.8682647,805271.8705,7,24,-20.75
02408,???,??? ???,Aomori,Aomori-ken Tohoku-machi,Tohoku-machi,44,0,0,44,1,1116,6.36,39.9528634,0.073275411,19106,12256,9900,65.21777198,3.925468439,780617.293,8.5,29,95.6
02411,????,??? ????,Aomori,Aomori-ken Rokkasho-mura,Rokkasho-mura,8,39,0,47,2,1116,7.98,48.15224695,0.324470482,11095,11123,11400,65.21777198,4.506534475,1210392.068,5.6,158,50.34
02412,?????,??? ?????,Aomori,Aomori-ken Oirase-cho,Oirase-cho,135,1,0,136,2,1214,7.43,18.07178631,0,24211,5813,13300,65.21777198,7.888976085,963847.053,8.1,45,-10.82
02423,???,??? ???,Aomori,Aomori-ken Oma-machi,Oma-machi,129,80,0,210,3,1126,8.43,72.47406838,0.094637224,6340,1381,6000,65.21777198,3.312302839,832339.2744,8.3,24,-41.08
02424,???,??? ???,Aomori,Aomori-ken Higashidori-mura,Higashidori-mura,6,17,0,24,3,1122,7.74,74.5575597,5.184776613,7252,5983,3700,65.21777198,2.757859901,781267.6503,8.6,106,-51.55
02425,????,??? ????,Aomori,Aomori-ken Kazamaura-mura,Kazamaura-mura,0,19,0,19,1,1022,8.76,91.85344828,0.081201786,2463,520,6700,65.21777198,2.842062525,669191.6362,6.4,10,-4.25
02426,???,??? ???,Aomori,Aomori-ken Sai-mura,Sai-mura,0,19,0,19,1,1021,8.53,87.23246686,0.123864575,2422,1659,7900,65.21777198,5.367464905,662044.5912,5.7,11,-30.4
02441,???,??? ???,Aomori,Aomori-ken Sannohe-machi,Sannohe-machi,32,0,0,32,1,1209,6.26,63.37842296,0,11299,5410,20100,53.68586185,5.133197628,713715.9041,8.9,25,-15.26
02442,???,??? ???,Aomori,Aomori-ken Gonohe-machi,Gonohe-machi,94,0,0,94,1,1217,5.75,52.17635811,0.026720821,18712,8433,12200,53.68586185,4.32877298,812276.8277,7.3,28,26.64
02443,???,??? ???,Aomori,Aomori-ken Takko-machi,Takko-machi,36,0,0,37,2,1181,6.54,78.69888476,0.064777328,6175,4771,10000,53.68586185,2.105263158,712838.0567,5.1,19,9.97
02445,???,??? ???,Aomori,Aomori-ken Nambu-cho,Nambu-cho,24,0,0,24,1,1202,6.25,50.388508,0,19853,7570,14000,33.2710206,4.432579459,738430.9172,6.7,27,-6.59
02446,???,??? ???,Aomori,Aomori-ken Hashikami-cho,Hashikami-cho,174,2,0,176,2,1188,7.89,58.24725801,0,14699,3846,11100,53.68586185,5.646642629,849520.1034,9.8,34,-21.16
02450,???,??? ???,Aomori,Aomori-ken Shingo-mura,Shingo-mura,8,1,0,11,3,1199,6.08,76.32084853,0,2851,3355,5900,53.68586185,3.156787092,616386.8818,3.8,13,8.71
03201,???,??? ???,Iwate,Iwate-ken Morioka-shi,Morioka-shi,344,9,0,353,2,1226,5.66,73.06395027,0.471932106,298348,23767,58800,41.93540901,10.67545283,1265559.387,6.7,68,17.43
03202,???,??? ???,Iwate,Iwate-ken Miyako-shi,Miyako-shi,174,0,0,174,1,1299,6.5,90.06818056,0.23557126,59430,11680,,56.54242014,3.870099276,864624.4658,8.7,34,26.21
03203,????,??? ????,Iwate,Iwate-ken Ofunato-shi,Ofunato-shi,57,1,5,64,4,1229,7.72,82.2084751,0.181653043,40737,5897,23800,23.9803043,4.541326067,894748.3123,8,41,-2.77
03205,???,??? ???,Iwate,Iwate-ken Hanamaki-shi,Hanamaki-shi,433,1,0,434,2,1185,6.01,64.61159063,0.113369743,101438,31998,19900,27.91105671,8.024606163,941794.8796,5.8,45,8.48
03206,???,??? ???,Iwate,Iwate-ken Kitakami-shi,Kitakami-shi,179,8,1,188,3,1166,6.47,53.53902411,0.27700831,93138,20316,32700,27.91105671,9.362451416,1069215.616,7.6,68,10.12
03207,???,??? ???,Iwate,Iwate-ken Kuji-shi,Kuji-shi,118,4,0,123,3,1276,6.87,86.07215072,0.197982209,36872,7914,20100,56.54242014,5.478411803,870323.389,10.8,39,-6.58
03208,???,??? ???,Iwate,Iwate-ken Tono-shi,Tono-shi,64,26,0,90,2,1187,8.69,82.37203556,0.12955576,29331,14726,14600,23.9803043,5.114043163,713210.0508,6.7,26,30.87
03209,???,??? ???,Iwate,Iwate-ken Ichinoseki-shi,Ichinoseki-shi,550,0,0,550,1,1167,5.51,62.05532338,0.155904796,127642,47385,,23.9803043,5.969821845,869990.7476,7.2,,-1.16
03210,?????,??? ?????,Iwate,Iwate-ken Rikuzentakata-shi,Rikuzentakata-shi,44,0,2,46,2,1264,7.26,80.62335873,0.060085837,23300,4548,24900,23.9803043,4.592274678,801464.6352,6,27,60.27
03211,???,??? ???,Iwate,Iwate-ken Kamaishi-shi,Kamaishi-shi,23,5,1,30,4,1260,7.61,89.82171579,0.300702481,39574,5212,35700,23.9803043,5.205437914,924177.0354,7.7,46,-1.68
03213,???,??? ???,Iwate,Iwate-ken Ninohe-shi,Ninohe-shi,39,11,0,50,2,1200,7.52,74.08103543,0.232307589,29702,10868,22500,56.54242014,4.848158373,852329.2708,7.4,34,27.17
03214,????,??? ????,Iwate,Iwate-ken Hachimantai-shi,Hachimantai-shi,83,0,0,93,2,1241,6.63,74.28935923,0.073221757,28680,21190,12400,56.54242014,3.730822873,783131.1367,7.9,30,15.6
03215,???,??? ???,Iwate,Iwate-ken Oshu-shi,Oshu-shi,482,0,0,482,1,1166,5.8,55.132632,0.200407227,124746,44369,24400,27.91105671,6.934090071,947647.9086,6.4,42,10.09
03216,???,??? ???,Iwate,Iwate-ken Takizawashi,Takizawashi,222,0,0,222,1,1201,5.59,41.43813076,0.135544126,53857,8921,,56.54242014,5.087546651,1060130.902,6.9,,#N/A
03301,???,??? ???,Iwate,Iwate-ken Shizukuishi-cho,Shizukuishi-cho,63,11,0,74,2,1126,6.7,75.58989179,0.16636167,18033,12841,18600,56.54242014,3.604502856,832445.0729,5.9,41,27.14
03302,???,??? ???,Iwate,Iwate-ken Kuzumaki-machi,Kuzumaki-machi,7,4,0,11,2,1093,8.59,85.33069726,0.136911281,7304,6211,16300,56.54242014,0,664651.8346,6,15,-12.09
03303,???,??? ???,Iwate,Iwate-ken Iwate-machi,Iwate-machi,18,0,0,18,1,1202,6.05,75.17126612,0.140149493,14984,8906,20800,56.54242014,3.336892686,786540.7768,7.2,29,-14.27
03321,???,??? ???,Iwate,Iwate-ken Shiwa-cho,Shiwa-cho,242,0,0,242,1,1164,5.71,57.50742585,0.090122567,33288,10163,32900,27.32839788,5.707762557,974310.2319,6.1,42,38.38
03322,???,??? ???,Iwate,Iwate-ken Yahaba-cho,Yahaba-cho,47,0,0,47,1,1187,5.97,23.63258026,0.073515898,27205,5093,47000,27.32839788,5.844513876,1093634.111,5.2,61,35.19
03366,????,??? ????,Iwate,Iwate-ken Nishiwaga-machi,Nishiwaga-machi,0,4,0,4,1,1070,9.18,81.25359694,0.106028476,6602,10531,7300,27.91105671,1.211754014,754212.8143,4.1,15,-10.83
03381,????,??? ????,Iwate,Iwate-ken Kanegasaki-cho,Kanegasaki-cho,176,0,0,176,1,1128,6.24,38.63269734,0.998468606,16325,11022,21700,27.91105671,8.453292496,916551.6692,5.9,56,1.22
03402,???,??? ???,Iwate,Iwate-ken Hiraizumi-cho,Hiraizumi-cho,37,0,0,37,1,1150,6.07,48.41457643,0.03594967,8345,3276,29400,23.9803043,7.189934092,820264.7094,6,30,-7.95
03441,???,??? ???,Iwate,Iwate-ken Sumita-cho,Sumita-cho,11,8,0,19,2,1124,7.93,88.94961622,0,6190,3953,10900,23.9803043,1.777059774,694870.4362,7.6,17,-25.35
03461,???,??? ???,Iwate,Iwate-ken Otsuchi-cho,Otsuchi-cho,2,0,0,2,1,1154,6.91,88.72326636,0.091647028,15276,2442,30000,23.9803043,4.844200052,798614.4933,8.4,31,11.07
03482,???,??? ???,Iwate,Iwate-ken Yamada-machi,Yamada-machi,40,0,0,40,1,1199,7.02,90.04365155,0.059085782,18617,2604,31300,56.54242014,2.632003008,711408.4976,8.4,27,-18.52
03483,???,??? ???,Iwate,Iwate-ken Iwaizumi-cho,Iwaizumi-cho,9,0,0,9,1,1255,7.98,91.17048705,0.138837468,10804,7872,22800,56.54242014,3.146982599,653465.4757,7.3,15,25.92
03484,????,??? ????,Iwate,Iwate-ken Tanohata-mura,Tanohata-mura,25,1,0,26,2,1241,6.52,85.86977399,0,3843,2109,10000,56.54242014,2.60213375,677683.5805,5.4,13,-25.64
03485,???,??? ???,Iwate,Iwate-ken Fudai-mura,Fudai-mura,4,0,0,4,1,1277,7.13,86.42559908,0.064766839,3088,960,14700,56.54242014,1.619170984,663881.4767,12.1,14,-25.8
03501,???,??? ???,Iwate,Iwate-ken Karumai-machi,Karumai-machi,63,0,1,64,2,1227,6.92,76.40595752,0.137133901,10209,5610,24500,56.54242014,3.036536389,674997.0614,7.9,21,-5.87
03503,???,??? ???,Iwate,Iwate-ken Noda-mura,Noda-mura,6,5,5,16,3,1263,7.32,84.60967463,0.086355786,4632,1061,9600,56.54242014,3.238341969,717569.0846,8.9,17,-28
03506,???,??? ???,Iwate,Iwate-ken Kunohe-mura,Kunohe-mura,15,13,0,28,2,1196,7.76,73.92017904,0.076840326,6507,3276,13300,56.54242014,2.305209774,633040.8791,7.9,18,-11.84
03507,???,??? ???,Iwate,Iwate-ken Hirono-cho,Hirono-cho,143,6,0,149,2,1266,6.78,74.9505277,0.111650756,17913,6221,14100,56.54242014,3.12622118,774843.7448,10.8,22,-15.92
03524,???,??? ???,Iwate,Iwate-ken Ichinohe-machi,Ichinohe-machi,13,7,0,21,3,1202,7.14,71.98360601,0.091633185,14187,8088,22200,56.54242014,1.973637837,738393.2473,7.2,30,0.69
04100,???,??? ???,Miyagi,Miyagi-ken Sendai-shi,Sendai-shi,999,0,12,1013,3,1228,5.65,56.75268653,0.506603339,1045986,33867,78100,35.74338449,12.98701299,1397131.051,7.5,86,24.29
04202,???,??? ???,Miyagi,Miyagi-ken Ishinomaki-shi,Ishinomaki-shi,566,3,0,569,2,1291,7.56,55.29526071,0.376804746,160826,24180,21800,27.71004579,4.996081505,1006970.894,8.5,50,-5.4
04203,???,??? ???,Miyagi,Miyagi-ken Shiogama-shi,Shiogama-shi,32,0,0,32,1,1260,6.56,14.55767077,0.240750575,56490,1519,39000,44.27952658,6.515708664,1094784.475,9.3,52,17.72
04205,????,??? ????,Miyagi,Miyagi-ken Kesennuma-shi,Kesennuma-shi,172,1,0,173,2,1272,6.76,71.63811981,0.189143954,73489,9319,,78.10207273,8.666953652,924972.8259,8,42,20.3
